hashtag,CreationTimeofDay,MinRank,Duration2hsl
杀害狱警刺伤法官案罪犯被执行死刑,2021-10-13 13:47:00,27,4.038005903611111
禁止在直播中出现假吃催吐等行为,2021-10-13 17:43:00,6,0.6937391463888889
睡前被蚊子骚扰写首钢琴曲,2021-10-13 18:40:00,30,0.16354835916666666
广州桥中滞留户若搬离空地将改建,2021-10-13 16:27:00,32,2.380215059166667
微博将整治大胃王吃播内容,2021-10-13 17:50:00,22,1.0807969233333332
记录头发是怎么没的,2021-10-13 17:13:00,11,2.034351651666667
新冠疫苗可订购等传闻不实,2021-10-13 13:37:00,10,5.887231652777778
出海观鲸偶遇海豚群狂奔,2021-10-13 15:33:00,17,4.290187063888889
和蔡徐坤握手的表情,2021-10-13 14:07:00,16,5.891602681666667
V5战胜FPX,2021-10-13 20:23:00,14,1080.3826520530556
董明珠向雷军发起新赌约,2021-10-13 16:45:00,30,4.015985498055556
郑州晚霞,2021-10-13 21:57:00,26,74374.81598560666
辽宁vs广东,2021-10-13 21:04:00,7,59111.78332456639
飘飘人设,2021-10-13 21:32:00,6,23.989376611944444
Doinb发条四杀,2021-10-13 19:34:00,22,1.9560433849999999
低风险地区中小学生校园内无需戴口罩,2021-10-13 18:47:00,8,3.080081555833333
吴邪升职十一仓高管,2021-10-13 20:18:00,38,1.8244551136111111
马布里毒奶,2021-10-13 22:05:00,14,0.7155523183333333
杜锋,2021-10-13 12:59:00,4,32145.81555234861
北京云隙光,2021-10-13 20:21:00,39,3.880059724444444
美国新冠肺炎超524万例,2021-10-13 09:29:00,24,69.82157773194444
武汉江汉方舱医院彻底关了,2021-10-13 21:04:00,5,10.238244423055557
四川云瀑,2021-10-13 16:52:00,20,62.522193072499995
获救男孩妈妈向救命恩马致歉,2021-10-13 00:00:00,3,31.38885988694444
阿联酋将与以色列实现关系全面正常化,2021-10-13 02:47:00,7,4.941737703055556
世卫称全球需要多种类型疫苗,2021-10-13 07:19:00,37,0.4084044133333333
天津市民自发悼念遇害女孩,2021-10-13 18:50:00,3,12.891737894166665
澳大利亚用滞销啤酒发电,2021-10-13 22:33:00,10,9.259297581111111
世卫回应深圳进口冻鸡翅检出新冠,2021-10-13 05:13:00,9,2.760886396388889
庐山枧洼水库桃花水母,2021-10-13 07:21:00,31,0.7117488427777778
权珉娥方拒绝警方调查欺凌事件,2021-10-13 18:58:00,12,13.683561103888888
美拟将孔子学院列入外国使团,2021-10-13 22:46:00,8,274.30527210555556
RAIN近照,2021-10-13 10:33:00,3,2734.7780243030556
上海新增境外输入16例,2021-10-13 07:46:00,18,1.6455377227777779
星际穿越重映票房破亿,2021-10-13 23:06:00,29,10.312204432777778
抚州重大刑案受伤男孩仍处高危期,2021-10-13 08:18:00,12,1.112204481388889
中国留洋球员因意外去世,2021-10-13 04:21:00,9,5.146298832777778
跟爷爷学穿搭,2021-10-13 20:01:00,17,349.5637081908333
北京高校对超期学生发逾期警告,2021-10-13 09:01:00,9,0.8163548697222223
沈枫 真香型恋爱选手,2021-10-13 16:20:00,16,17.499688236388888
中国科学家研制可降解仿生透明薄膜,2021-10-13 16:12:00,26,17.801111412777775
陕西脱贫摘帽县建豪华中学,2021-10-13 23:11:00,14,10.817778121388889
女孩免费给农村女性化妆,2021-10-13 09:16:00,3,1.2389941144444445
开拓者 篮网,2021-10-13 10:10:00,34,75696.76033723194
琉璃改名大赛,2021-10-13 19:48:00,19,15.211100162222221
英国一工厂292人新冠检测阳性,2021-10-13 21:36:00,24,13.747676525833334
测谎结果不属于合法证据形式,2021-10-13 10:04:00,8,1.4494015930555555
官方回应洪崖洞收费,2021-10-13 20:42:00,17,14.816068516944446
库里将代表勇士参加乐透抽签,2021-10-13 03:39:00,24,7.866068543611111
张颜齐脚被鸡汤烫伤,2021-10-13 10:22:00,3,1.2334570097222222
杨幂瑞丽25周年封面,2021-10-13 09:34:00,10,50.117511605555556
蔡卓宜MV太美了,2021-10-13 14:00:00,4,21.768462961388888
在世慰安妇制度受害者已不足20位,2021-10-13 14:47:00,11,2901.2373342213887
詹姆斯生涯首次助攻王,2021-10-13 04:16:00,24,7.754000943888888
宋妍霏木色冷漠裸妆,2021-10-13 11:00:00,20,1.0206678072222222
霍格沃茨学院妆,2021-10-13 19:42:00,17,40.404956819999995
周深空降明日之子,2021-10-13 12:08:00,26,0.30776122805555556
商务部发文称将开展数字人民币试点,2021-10-13 10:46:00,8,2.7675895358333333
张艺兴翼人造型,2021-10-13 11:51:00,24,1.6842563119444445
荆州禁向发热者售卖退热止咳药,2021-10-13 12:57:00,13,0.6689219952777777
UNINE ReadyGo舞台,2021-10-13 14:10:00,29,0.3773061480555555
阿里云回应注册新公司京西,2021-10-13 21:12:00,6,17.51214472111111
穿衣镜被碰倒爸爸飞身护娃,2021-10-13 16:44:00,17,21.9788114175
厦门机场辟谣飞机跑出机场,2021-10-13 10:06:00,10,4.864380144999999
巴塞罗那灯火,2021-10-13 23:55:00,36,9831.385161769722
洪水中救崽的狗妈一家被收养,2021-10-13 10:29:00,21,28.902947741666665
央视专访郭树清,2021-10-13 22:53:00,27,16.587224405555556
阿朵缘分一道桥 鸡皮疙瘩,2021-10-13 12:13:00,9,3.253891126111111
有人将择良驹赠英雄马马主,2021-10-13 14:19:00,11,1.2377753922222223
雪顶气泡葡萄冰,2021-10-13 11:00:00,22,4.554442117777778
7月70城房价,2021-10-13 08:55:00,11,43735.14327196889
水族馆资金告急许愿池硬币救急,2021-10-13 19:21:00,18,20.878205383333334
对在网红公路违规停车拍照者予以重罚,2021-10-13 23:16:00,12,113.04559730055556
朱婧汐对手舞台设计,2021-10-13 12:04:00,19,4.245597328888889
徐梦洁打破女子50米短跑记录,2021-10-13 15:02:00,3,1.5315062538888888
李振宁看嘉羿的表情,2021-10-13 15:20:00,29,1.3158860427777779
青菀,2021-10-13 02:17:00,25,15422.36588613
央视曝光非法转租95号段黑色产业链,2021-10-13 15:49:00,6,1.0860117219444445
沈梦辰舞台剪影是杜海涛,2021-10-13 12:25:00,3,5.57983192
外交部谴责美将孔子学院妖魔化污名化,2021-10-13 11:45:00,12,6.330440055833334
北京高校承担学生返校核酸检测费用,2021-10-13 17:14:00,2,1.2671665427777778
CBA外援劳森咖啡店与顾客争吵,2021-10-13 18:18:00,7,24.284602944166668
涡轮增鸭原来是真的,2021-10-13 12:35:00,16,6.253702288611111
柴犬糯米团,2021-10-13 13:21:00,21,149.99187233166666
李健说李宇春长高了,2021-10-13 06:49:00,9,60.777630237222226
戚薇分享交规考试心得,2021-10-13 17:57:00,25,2.401335911388889
贺峻霖直播,2021-10-13 22:26:00,29,-0.2299282913888889
江苏苏宁 上海申花,2021-10-13 14:49:00,42,39991.55523895417
李尔新扔了GAI给的链子,2021-10-13 20:19:00,3,11.31213900138889
心疼梅西,2021-10-13 23:01:00,7,36224.864057376944
奥沙利文超级逆转,2021-10-13 05:04:00,42,3.2342680205555556
痞老板 不尊重,2021-10-13 22:26:00,17,10.035706983611112
西班牙关闭全国夜生活场所,2021-10-13 06:57:00,21,1.7709354855555555
库蒂尼奥梅开二度,2021-10-13 16:06:00,40,10240.704920487498
美疫苗研究所让志愿者故意感染新冠,2021-10-13 08:48:00,21,0.08900654861111112
当表情和表情组合时,2021-10-13 22:22:00,12,10.606467153055556
爱奇艺回应遭美证监会调查,2021-10-13 13:01:00,23,20.040328020833336
盒马暂停深圳21家门店营业,2021-10-13 08:14:00,4,0.907794315
大学生在自家菜地里建微型高铁,2021-10-13 22:31:00,14,250.70838471666667
辽宁倡议10人聚会点8人菜,2021-10-13 22:41:00,9,10.541718083333334
八佰口碑,2021-10-13 10:30:00,23,70.89303741888888
男人有多爱看热闹,2021-10-13 23:45:00,15,9.643037462222223
江西警方通报12岁男童惨死家中,2021-10-13 23:57:00,9,9.527005746944445
宁静站桩输出,2021-10-13 12:55:00,3,20.560339105277777
中科院团队揭秘蝗灾罪魁祸首,2021-10-13 10:00:00,24,23.477005858055556
烟台防空警报,2021-10-13 22:38:00,28,70115.60103575083
哈利波特与魔法石票房破亿,2021-10-13 17:31:00,22,16.969838846944445
长沙称体重点餐餐馆道歉,2021-10-13 20:15:00,19,14.488764604444444
旅荷大熊猫宝宝取名梵星,2021-10-13 08:13:00,36,2.522097966944444
法院贴错执行公告登门致歉,2021-10-13 17:17:00,30,17.455431331666666
一个班17人被录取为空军飞行学员,2021-10-13 08:52:00,3,1.9561608322222221
盒马回应员工感染,2021-10-13 08:24:00,11,2.4228275280555556
余秀华键盘侠克星,2021-10-13 11:05:00,34,0.07599352888888888
GAI rapper不能说对不起,2021-10-13 16:56:00,9,90.3948478411111
中餐厅后期,2021-10-13 10:49:00,19,16632.764223202223
吴昕越来越自信了,2021-10-13 10:34:00,1,25.182183213611108
拉琴拉出了刘能说话的感觉,2021-10-13 22:53:00,32,13.033801365277776
小麋鹿脖子上套轮胎生活1年,2021-10-13 11:01:00,16,1.1528456705555554
喻言许佳琪机场,2021-10-13 12:25:00,10,0.005054277222222223
猪坚强随洪水漂30公里奇迹生还,2021-10-13 08:35:00,14,4.006502510277778
THE9首支MV,2021-10-13 10:06:00,25,2.6582560069444443
当熟悉的人开始冷落你,2021-10-13 17:20:00,24,19.508932245833332
万茜唱歌时眼神里的坚定,2021-10-13 22:27:00,15,38.644180354166664
四川新增境外输入病例4例,2021-10-13 08:08:00,36,5.382555198055556
豆浆煮奶茶,2021-10-13 12:13:00,22,1.5514674025
印度男子为亡妻建造1比1硅胶像,2021-10-13 10:33:00,17,3.4700703680555556
济宁一农资存储点发生燃爆,2021-10-13 17:19:00,27,20.955498828333333
特斯拉认定拼多多团购构成转卖,2021-10-13 17:03:00,16,21.222165527777776
秋季开学高校采取错峰就餐,2021-10-13 11:09:00,17,3.4582989966666666
周震南听到彩虹屁的表情,2021-10-13 14:50:00,20,0.11191025861111112
上海大学校徽盲盒版录取通知书,2021-10-13 09:16:00,7,269.67857695833334
翟潇闻顶碗错位图,2021-10-13 11:36:00,25,3.766167088888889
骗取贷款嫌疑人李冠君被通缉,2021-10-13 14:31:00,17,1.0182185355555555
阿朵像快意恩仇的江湖侠女,2021-10-13 15:34:00,6,0.7261280108333334
合肥一物流园发生火灾,2021-10-13 15:01:00,21,1.6972161775
太阳蛋芝士吐司披萨,2021-10-13 14:00:00,36,2.882319932777778
陈连仲逝世,2021-10-13 14:57:00,7,2.184967558611111
麻酱饺子皮面,2021-10-13 15:08:00,19,2.169739781666667
翟潇闻张颜齐模仿任豪用脸杀人,2021-10-13 15:27:00,25,2.105168716944444
外卖小哥霸气指挥助消防车通行,2021-10-13 13:21:00,22,4.289127956944444
李易峰宝石蓝西装,2021-10-13 15:35:00,29,2.3919909458333333
徐梦洁再破女子50米短跑纪录,2021-10-13 20:28:00,4,0.621900345
五条人改编Last Dance,2021-10-13 05:07:00,26,160.0557736202778
威姆斯总决赛MVP,2021-10-13 23:18:00,22,263.72775417083335
美国新冠肺炎超534万例,2021-10-13 05:56:00,1,1.3373621836111111
日本战败投降75周年,2021-10-13 19:06:00,2,2724.2547473080554
欧冠四强诞生,2021-10-13 09:53:00,22,73317.63918306667
韩国首都圈聚集性感染频发,2021-10-13 17:45:00,2,14.108358745
摄影师十年拍摄200多位抗战老兵,2021-10-13 14:53:00,18,17.142918675555556
记者探访俄疫苗生产工厂,2021-10-13 10:30:00,13,69.52625204138889
侦察兵的极限训练,2021-10-13 13:14:00,35,19.297536909722222
辽宁连续10天无本土新增病例,2021-10-13 07:52:00,23,1.000643778611111
又得去捞五条人了,2021-10-13 21:03:00,3,11.817310557777779
白岩松评未成年人犯罪,2021-10-13 18:04:00,2,1694.8847780361111
新疆新增本土病例4例,2021-10-13 23:38:00,10,9.31811141388889
上半年我国基金规模突破16.9万亿,2021-10-13 13:30:00,17,19.45144479111111
张继科严厉,2021-10-13 22:23:00,4,10.735971965555555
国家Ⅳ级救灾应急响应启动,2021-10-13 14:21:00,7,1147.610143145
绵阳暴雨,2021-10-13 18:59:00,20,27302.976810045
利拉德当选复赛MVP,2021-10-13 02:09:00,29,8.062142610277778
甘肃最美悬崖盘山公路,2021-10-13 16:55:00,19,17.379430168888888
NBA西部八强出炉,2021-10-13 05:02:00,18,5.430974075277778
上海新增5例境外输入病例,2021-10-13 08:03:00,12,3171.087328520278
深圳通报疫情防控最新情况,2021-10-13 11:00:00,14,0.6416817719444445
全军首个卫生专列,2021-10-13 15:05:00,30,212.55834862027777
各地机关食堂制止餐饮浪费,2021-10-13 10:54:00,13,24.909717997222224
虞书欣赵小棠祝贺孙芮,2021-10-13 00:22:00,16,11.948041800277778
张艺兴喝水没开盖,2021-10-13 12:24:00,2,-0.0010440897222222221
俄卫生部称已生产出第一批新冠疫苗,2021-10-13 15:15:00,14,21.400996979166667
大爷用落叶枯枝拼歇后语,2021-10-13 09:36:00,25,3.0509971697222222
王菊宋妍霏欧美妆教程,2021-10-13 12:12:00,21,1.0396721938888889
越南成世界第二大成衣出口国,2021-10-13 12:01:00,6,1.306878750277778
美国联邦调查局插手贝鲁特港爆炸案,2021-10-13 09:10:00,10,4.409589189444445
印度发现73个新冠病毒毒株新型变种,2021-10-13 08:09:00,8,5.510200123611111
杨玏毛晓彤合体大片,2021-10-13 13:21:00,4,0.6469817547222222
深圳暂未发现新增阳性病例,2021-10-13 10:52:00,15,27.13031512861111
孟佳自制乘风破浪的姐姐番外篇,2021-10-13 18:45:00,16,91.58388384944443
管栎男子射箭冠军,2021-10-13 22:31:00,31,39.98555766333334
木子洋射箭淘汰于小彤,2021-10-13 13:28:00,21,1.3713714686111111
JD 技术流,2021-10-13 14:06:00,36,15144.738038220554
陈学冬爬了四十几楼去拍戏,2021-10-13 10:16:00,3,4.7394483375
北京积分落户申请人数超12万,2021-10-13 15:26:00,13,0.07835649972222222
如何在自己家里打造一间密室,2021-10-13 15:32:00,25,0.06275945722222222
小米启动合伙人制度,2021-10-13 12:43:00,33,2.963297059166667
成都天府大道严重积水,2021-10-13 14:18:00,19,1.4639503122222222
张萌表白黄圣依,2021-10-13 12:10:00,21,3.6813286191666665
巴西总统最小儿子确诊,2021-10-13 13:04:00,10,2.7813287313888893
国内首个新冠疫苗专利获批,2021-10-13 08:24:00,13,55.53210129166666
北京男子玉渊潭公园射鸟被行拘,2021-10-13 10:32:00,12,5.482743496388888
玄武湖并蒂莲蓬被制成标本展出,2021-10-13 14:39:00,13,1.534098785
潜逃15年涉黑恶嫌犯被遣返回国,2021-10-13 11:57:00,13,4.571052161666667
李若彤54岁了,2021-10-13 10:10:00,3,6.522447989166667
何洛洛跳高姿势,2021-10-13 12:47:00,26,148.15853280083334
乐安命案布控一辅警车祸牺牲,2021-10-13 12:28:00,7,4.475199554722223
朱广权提醒出行别让景色受伤,2021-10-13 12:13:00,13,125.31347251277778
找回自信的她决心留在山里当老师,2021-10-13 22:17:00,24,19.24680587388889
看他多久能帮我脱掉上衣,2021-10-13 14:34:00,18,3.0475621513888886
梁振英质问黎智英,2021-10-13 07:51:00,23,10.016804486666667
新疆伊犁低空云海,2021-10-13 17:32:00,34,0.41817081833333336
猫喝水总打翻水碗 换了重的玻璃碗,2021-10-13 09:25:00,11,32.6189580725
霉霉再批特朗普,2021-10-13 01:57:00,21,16.253928726944444
银川首份清华大学录取通知书送达,2021-10-13 23:33:00,24,18.653928746944445
一旦接受了这个设定后,2021-10-13 11:06:00,28,7.187919299444444
毛里求斯触礁日本货轮断成两截,2021-10-13 05:23:00,16,109.24107270166665
成都2名男子路中积水游泳比赛,2021-10-13 16:12:00,23,2.6765546658333332
江西理工大学食堂光盘换水果,2021-10-13 15:28:00,12,27.493851010833335
青岛黄海 北京国安,2021-10-13 19:28:00,41,10679.998942264167
Ning的千珏,2021-10-13 19:39:00,28,-0.10051652138888889
iG和FPX打冒泡赛,2021-10-13 19:11:00,32,0.4505114258333333
武汉彩虹,2021-10-13 16:11:00,25,28563.618626973614
尼日利亚4名遭绑架中国公民获救,2021-10-13 18:15:00,14,1.6359360250000001
山东临沂暴雨淹死上百头牛,2021-10-13 19:28:00,20,1.3448000841666665
北京新高考本科普通批开始录取,2021-10-13 11:06:00,19,10.383785268333334
2019年CEO薪酬榜单,2021-10-13 22:35:00,18,144.16563793527777
美国新冠感染病例近540万,2021-10-13 06:58:00,2,0.6267068319444445
全球新冠肺炎确诊超2129万,2021-10-13 06:58:00,14,0.6267069102777778
琉璃 虐,2021-10-13 22:36:00,11,8.9933737775
何洛洛回复王艺瑾道歉,2021-10-13 21:24:00,4,10.44554677388889
五条人送李佳琦皮衣,2021-10-13 22:51:00,3,9.16395982611111
四川局地特大暴雨,2021-10-13 08:55:00,14,-0.8185199841666666
奥沙利文第六次获得世锦赛冠军,2021-10-13 02:56:00,18,5.333400957777778
深圳初级中级会计考试因疫情取消,2021-10-13 08:19:00,25,-0.04993233083333334
失语患者通过脑机表达声音,2021-10-13 23:47:00,27,8.651222356111111
深圳地铁10号线8月18日开通,2021-10-13 18:20:00,20,86.3535942886111
云南新增境外输入4例,2021-10-13 08:12:00,23,0.7393215033333334
云游向日葵花海,2021-10-13 21:55:00,34,11.022654869722222
中央气象台继续发布暴雨橙色预警,2021-10-13 12:47:00,7,35732.24001203
索马里首都一酒店发生恐怖袭击,2021-10-13 06:37:00,22,2.5752394025000003
雷军被质疑是假程序员,2021-10-13 22:10:00,16,11.109498514166667
袁冰妍回应直播中亲成毅,2021-10-13 08:30:00,5,0.8601136305555556
河南特岗成绩,2021-10-13 08:17:00,19,17473.161996459443
网球名将锦织圭感染新冠,2021-10-13 07:47:00,28,1.9141771113888888
朱朝阳为严良庆生,2021-10-13 00:25:00,10,9.36493659111111
贝鲁特爆炸不存在导弹或飞机袭击,2021-10-13 17:17:00,12,16.750380649166665
夺冠定档,2021-10-13 23:58:00,4,5026.747432496111
香港警队回应英国禁止培训港警,2021-10-13 18:03:00,8,16.832077548055555
深圳实现5G独立组网全覆盖,2021-10-13 10:23:00,8,0.5828381897222222
海南魔性禁毒广告,2021-10-13 07:01:00,24,4.0334935608333335
本特利蹦极,2021-10-13 23:34:00,20,11.987665411111113
成毅复古画报大片,2021-10-13 11:08:00,30,0.8415655519444445
春节档电影开始回归,2021-10-13 19:25:00,21,16.55823226777778
80后工程师用车运走千吨大楼,2021-10-13 07:32:00,34,4.525489356944444
陈可辛发文,2021-10-13 23:58:00,4,5028.849880398333
湖人将穿黑曼巴球衣,2021-10-13 09:42:00,17,3.1165471511111114
美成白月光p图技巧,2021-10-13 09:25:00,27,3.5689934713888887
港珠澳大桥珠澳货运通道启用,2021-10-13 06:25:00,11,6.653237524166666
福州一农民被提名中国好人,2021-10-13 16:07:00,27,20.953237581944446
原来小说里的飞檐走壁是真的,2021-10-13 18:02:00,16,331.0365710336111
痛仰二十四城记巡演,2021-10-13 12:33:00,38,0.5199043963888889
摩天大楼海报,2021-10-13 15:32:00,32,358.29520126722224
北京加油加气作业区禁止扫码支付,2021-10-13 13:09:00,7,0.6785347202777777
节目组给黄圣依看海娃片段,2021-10-13 12:10:00,3,1.8306811488888888
黄鼠狼爬进洗衣机被转晕,2021-10-13 18:40:00,16,139.33068120888888
美国辛辛那提市一夜数起枪击事件,2021-10-13 07:21:00,11,6.899124370555556
国内外动物叫声的区别,2021-10-13 09:53:00,26,4.9541046036111105
专家谈浙江陈建新事件,2021-10-13 10:32:00,7,4.472353459444444
中国人日均休闲时间仅2.42小时,2021-10-13 12:34:00,9,2.691142419166667
11岁尼日利亚男孩雨中跳芭蕾,2021-10-13 20:11:00,30,19.495221478333335
iQOO发布会,2021-10-13 20:26:00,28,12835.32907994889
特斯拉支持团购车主向拼多多维权,2021-10-13 14:03:00,34,1.796443115
南京长江江豚晚霞下嬉闹,2021-10-13 10:03:00,23,5.796443158333334
新疆的白天时间有多长,2021-10-13 14:07:00,17,1.72977657
万茜工作室回应骨折争议,2021-10-13 13:37:00,3,2.3137047488888887
坐过山车的第一视角,2021-10-13 13:52:00,36,2.0637048325
两匹去世救命恩马被封为功勋马,2021-10-13 13:41:00,14,2.3312341733333333
贵州发现80多种远古海洋生物化石,2021-10-13 11:28:00,13,4.632105327777778
西安钟楼25年来首次宝顶重新贴金,2021-10-13 15:02:00,29,1.4018037669444445
新西兰因疫情反弹决定推迟大选,2021-10-13 15:36:00,18,1.2555266497222222
大连中小学开学时间确定,2021-10-13 13:55:00,27,1083.023235311111
广东清远城市广场火灾,2021-10-13 16:19:00,31,0.7072504272222222
芋泥涂鸦美甲,2021-10-13 11:18:00,19,5.723917138055555
外交部回应加拿大与FBI合谋搜查孟晚舟,2021-10-13 15:54:00,15,1.1239172522222223
ITZY舞台,2021-10-13 15:45:00,31,1.61022492
李荣浩不知道和杨丞琳在一起了,2021-10-13 17:59:00,3,-0.5391207277777778
白敬亭 我后悔了,2021-10-13 12:09:00,16,5.378289217222222
腾讯旗下微保被罚12万元,2021-10-13 12:07:00,18,5.495583862777778
每次当我写大括号时,2021-10-13 14:34:00,18,3.3825695569444445
离开大连取消查验7日内核酸证明,2021-10-13 14:47:00,27,3.837947941944444
曹操墓出土文物已修复900余件,2021-10-13 14:34:00,13,4.0546147080555555
8000吨火车上桥抗洪,2021-10-13 16:07:00,23,2.6728634475
社畜的终极理想,2021-10-13 21:16:00,35,21.60730713527778
南昌高铁推出青花瓷小碗菜,2021-10-13 11:14:00,27,7.640640724444444
长沙一食堂退餐超125克罚1元,2021-10-13 18:13:00,2,0.9937802527777777
安倍晋三结束身体检查离开医院,2021-10-13 17:25:00,8,1.8779080052777777
韩国牧师全光勋确诊感染新冠,2021-10-13 15:34:00,27,3.8958243719444443
全国高校2020秋季开学时间,2021-10-13 09:54:00,22,58.06818072805555
高校回应新生宿舍4人间改6人间,2021-10-13 16:52:00,14,3.269543586388889
时代少年团姐姐真漂亮首秀,2021-10-13 20:28:00,11,0.2589726172222222
吴宣仪新歌舞台,2021-10-13 21:06:00,25,-0.03827854277777778
今年没有不朽,2021-10-13 23:16:00,21,-0.01533177361111111
兴青公司被查实无证开采,2021-10-13 19:13:00,38,4.118664132777778
美国新冠肺炎确诊超542万例,2021-10-13 06:26:00,2,1.2261588805555557
全球新冠确诊超2154万,2021-10-13 06:55:00,13,0.7428256311111111
哈利波特重映票房过亿,2021-10-13 20:15:00,17,83.4094925225
美国新冠肺炎死亡超17万例,2021-10-13 06:26:00,6,1.3100595422222223
中央气象台发布暴雨黄色预警,2021-10-13 09:05:00,5,70775.41613184055
407岁梨树被烧空心仍能结果,2021-10-13 17:35:00,16,14.916132121666667
四川启动一级防汛应急响应,2021-10-13 13:18:00,29,19.283327759722223
24岁抗洪牺牲消防员赵丹被评烈士,2021-10-13 07:31:00,12,1.150570421388889
中铁建集团董事长陈奋健坠亡,2021-10-13 00:31:00,2,8.318660635555556
新疆新增确诊病例0例,2021-10-13 08:10:00,11,24.836588800277777
上海新增14例境外输入,2021-10-13 07:50:00,9,1.1699221961111113
易烊千玺世赛推广大使,2021-10-13 08:30:00,19,0.8394108380555556
青衣江雅安段现百年一遇洪水,2021-10-13 08:30:00,12,0.9233278058333334
王者荣耀神秘商店,2021-10-13 13:54:00,16,26299.859517741945
沈阳一门市发生爆炸,2021-10-13 08:53:00,5,0.9602579247222222
反对食品浪费将列入旅游景区标准,2021-10-13 09:16:00,27,0.7450964177777778
太阳为权志龙庆生,2021-10-13 07:58:00,5,2.0450964605555555
马斯克成全球第四大富豪,2021-10-13 07:14:00,23,2.778429836388889
菲律宾发生6.6级地震,2021-10-13 18:09:00,25,27328.113736886113
商务部对澳进口葡萄酒反倾销调查,2021-10-13 09:04:00,7,1.5336230152777777
孟晚舟引渡案17日法庭听证结束,2021-10-13 10:19:00,7,0.7047461588888888
波尔津吉斯被驱逐,2021-10-13 10:43:00,18,0.97836376
美国300家必胜客计划永久关闭,2021-10-13 08:28:00,10,3.396451163888889
宁桓宇当爸,2021-10-13 10:00:00,3,1.9472835955555554
独行侠快船冲突,2021-10-13 10:46:00,28,1.1806175177777778
黎巴嫩海关关长因涉嫌爆炸案被逮捕,2021-10-13 07:39:00,8,4.465913635833333
易烊千玺新单曲MYBOO,2021-10-13 11:49:00,21,0.9727475586111112
格力电器副总裁望靖东辞职,2021-10-13 19:31:00,17,17.440797955555556
湖南省考成绩,2021-10-13 17:07:00,32,19747.925318167498
苹果将停用Epic开发者账号,2021-10-13 06:27:00,17,6.676299800833334
优酷起诉共享VIP平台索赔190万,2021-10-13 10:59:00,17,2.7320742838888887
重庆合川部分街道被淹,2021-10-13 10:06:00,37,3.699493141388889
林郑月娥感谢中央派出医疗队,2021-10-13 11:16:00,3,2.7015002477777776
TES就外卖事件向公安机关报案,2021-10-13 09:52:00,9,28.101500325555556
公交车挂满玩偶给乘客解压,2021-10-13 08:38:00,22,29.334833814444444
吹玻璃师傅工作的样子,2021-10-13 13:57:00,24,48.01816719222222
权志龙VOGUE封面,2021-10-13 13:13:00,22,0.9196618061111111
8100吨重车压梁应对洪峰过境,2021-10-13 16:29:00,33,22.158732533055556
SM回应郑秀晶合约到期,2021-10-13 13:05:00,10,1.5587325569444446
东北卖玉米大爷魔性吆喝,2021-10-13 09:38:00,22,5.093370487222222
青海网红公路设禁止拍照警示牌,2021-10-13 13:45:00,23,1.2287669844444444
录取通知书用VR游戏欢迎新生,2021-10-13 18:16:00,17,20.71210034611111
班级剩饭超重取消奖学金评选,2021-10-13 11:11:00,18,4.132155239444445
必胜客中国回应美国门店关闭,2021-10-13 13:43:00,16,1.8511474008333335
暗访苏南地下赌场,2021-10-13 09:47:00,22,6.206242463611112
亚洲各地女孩子传统服饰换装秀,2021-10-13 16:56:00,19,-0.017727755277777778
中粮集团总会计师接受调查,2021-10-13 16:06:00,8,0.8998172891666666
西藏拉萨首家海洋馆开馆,2021-10-13 09:09:00,9,7.849817375000001
云南抚仙湖有多神秘,2021-10-13 15:33:00,32,1.4498174180555556
反扒魔术把我看生气了,2021-10-13 11:32:00,23,5.8874654444444445
警方介入老人被狗绳绊倒身亡事件,2021-10-13 15:08:00,6,2.5398568291666668
南滨路,2021-10-13 13:58:00,19,80979.87434884417
紫禁城建成600年纪念券,2021-10-13 10:58:00,26,7.2945526125
驾考题的评论区有多好笑,2021-10-13 10:46:00,15,7.915565896666667
成年人的泪点有多奇怪,2021-10-13 13:08:00,15,5.6330797172222224
洒水车的加水方式好可爱,2021-10-13 10:35:00,31,8.2669616775
考试成绩理想是什么体验,2021-10-13 11:08:00,17,7.800994530277778
2021年春晚已建组筹备,2021-10-13 20:13:00,3,2134.717661234722
撒野导演点赞选角相关微博,2021-10-13 15:27:00,21,4.24125844
外国人迷惑中文大赏,2021-10-13 11:53:00,33,8.481156204444444
司凤受刑,2021-10-13 23:29:00,14,117.46986813472222
黄晓明跳舞好笑,2021-10-13 20:44:00,26,0.38787919972222223
刘宇宁赵露思合唱,2021-10-13 21:39:00,11,-0.023516795
倒挂在天空的巨浪,2021-10-13 16:10:00,29,5.797745251388888
张杰白鹤舞,2021-10-13 22:16:00,35,0.03412963583333333
乌童改造玲珑,2021-10-13 18:49:00,36,4.749780283888889
戚薇黑皇后造型,2021-10-13 19:58:00,10,11.255827400555557
海高斯,2021-10-13 16:12:00,21,14391.10641491889
珠海台风,2021-10-13 09:43:00,9,70725.75762426305
全球新冠确诊超2175万,2021-10-13 06:58:00,13,0.8436257905555555
葛优梁天悼念谢园,2021-10-13 06:44:00,20,1.2457227319444446
印尼苏门答腊岛南部海域7.0级地震,2021-10-13 07:05:00,33,1.1481093274999998
洪峰过境重庆主城,2021-10-13 15:44:00,22,16.750553875277777
马里发生军人哗变,2021-10-13 03:28:00,11,5.017220688055556
秦皇岛昌黎海边出现海市蜃楼,2021-10-13 16:30:00,10,16.48836645361111
王鹤棣,2021-10-13 23:23:00,1,7809.857927761389
